"ID"	"Description"	"pvalue"	"p.adjust"	"Sign"
"GO:2000484"	"positive regulation of interleukin-8 secretion"	0.0166756837555317	0.0568894844690005	-1
"GO:0002701"	"negative regulation of production of molecular mediator of immune response"	0.0167285019552887	0.0568894844690005	-1
"GO:0019432"	"triglyceride biosynthetic process"	0.0167285019552887	0.0568894844690005	-1
"GO:0032735"	"positive regulation of interleukin-12 production"	0.0167285019552887	0.0568894844690005	-1
"GO:0038084"	"vascular endothelial growth factor signaling pathway"	0.0167285019552887	0.0568894844690005	-1
"GO:0051452"	"intracellular pH reduction"	0.0167285019552887	0.0568894844690005	-1
"GO:1903959"	"regulation of anion transmembrane transport"	0.0167285019552887	0.0568894844690005	-1
"GO:2000249"	"regulation of actin cytoskeleton reorganization"	0.0167285019552887	0.0568894844690005	-1
"GO:0060401"	"cytosolic calcium ion transport"	0.0169991627201857	0.0577231328704202	-1
"GO:1904892"	"regulation of STAT cascade"	0.0169991627201857	0.0577231328704202	-1
"GO:0002294"	"CD4-positive, alpha-beta T cell differentiation involved in immune response"	0.0173672977983548	0.0587966227110469	-1
"GO:0007566"	"embryo implantation"	0.0173672977983548	0.0587966227110469	-1
"GO:0010676"	"positive regulation of cellular carbohydrate metabolic process"	0.0173672977983548	0.0587966227110469	-1
"GO:0034605"	"cellular response to heat"	0.0173672977983548	0.0587966227110469	-1
"GO:0048644"	"muscle organ morphogenesis"	0.0175481322261434	0.0593200314341156	-1
"GO:0070167"	"regulation of biomineral tissue development"	0.0175481322261434	0.0593200314341156	-1
"GO:0010721"	"negative regulation of cell development"	0.0175629088238897	0.0593256434730792	-1
"GO:0016999"	"antibiotic metabolic process"	0.0176232907201814	0.0594851820353586	-1
"GO:0050880"	"regulation of blood vessel size"	0.0180065484201521	0.0607334962746817	-1
"GO:0006633"	"fatty acid biosynthetic process"	0.0182172707027981	0.0613984466384171	-1
"GO:0006855"	"drug transmembrane transport"	0.0182864580306033	0.0615857406347123	-1
"GO:0035150"	"regulation of tube size"	0.0185256757825777	0.062344963961755	-1
"GO:0042471"	"ear morphogenesis"	0.0188248199592289	0.0633045804279497	-1
"GO:0009135"	"purine nucleoside diphosphate metabolic process"	0.0189996673364765	0.0635793610090033	-1
"GO:0009179"	"purine ribonucleoside diphosphate metabolic process"	0.0189996673364765	0.0635793610090033	-1
"GO:0033559"	"unsaturated fatty acid metabolic process"	0.0189996673364765	0.0635793610090033	-1
"GO:0062014"	"negative regulation of small molecule metabolic process"	0.0189996673364765	0.0635793610090033	-1
"GO:0009612"	"response to mechanical stimulus"	0.0190552244338762	0.0635793610090033	-1
"GO:0001885"	"endothelial cell development"	0.0192352904050153	0.0635793610090033	-1
"GO:0034394"	"protein localization to cell surface"	0.0192352904050153	0.0635793610090033	-1
"GO:0046324"	"regulation of glucose import"	0.0192352904050153	0.0635793610090033	-1
"GO:0002829"	"negative regulation of type 2 immune response"	0.0192579536993886	0.0635793610090033	-1
"GO:0010421"	"hydrogen peroxide-mediated programmed cell death"	0.0192579536993886	0.0635793610090033	-1
"GO:0010804"	"negative regulation of tumor necrosis factor-mediated signaling pathway"	0.0192579536993886	0.0635793610090033	-1
"GO:0014819"	"regulation of skeletal muscle contraction"	0.0192579536993886	0.0635793610090033	-1
"GO:0018119"	"peptidyl-cysteine S-nitrosylation"	0.0192579536993886	0.0635793610090033	-1
"GO:0019886"	"antigen processing and presentation of exogenous peptide antigen via MHC class II"	0.0192579536993886	0.0635793610090033	-1
"GO:0021534"	"cell proliferation in hindbrain"	0.0192579536993886	0.0635793610090033	-1
"GO:0032306"	"regulation of prostaglandin secretion"	0.0192579536993886	0.0635793610090033	-1
"GO:0042033"	"chemokine biosynthetic process"	0.0192579536993886	0.0635793610090033	-1
"GO:0042228"	"interleukin-8 biosynthetic process"	0.0192579536993886	0.0635793610090033	-1
"GO:0043031"	"negative regulation of macrophage activation"	0.0192579536993886	0.0635793610090033	-1
"GO:0045073"	"regulation of chemokine biosynthetic process"	0.0192579536993886	0.0635793610090033	-1
"GO:0045342"	"MHC class II biosynthetic process"	0.0192579536993886	0.0635793610090033	-1
"GO:0047484"	"regulation of response to osmotic stress"	0.0192579536993886	0.0635793610090033	-1
"GO:0060732"	"positive regulation of inositol phosphate biosynthetic process"	0.0192579536993886	0.0635793610090033	-1
"GO:0097468"	"programmed cell death in response to reactive oxygen species"	0.0192579536993886	0.0635793610090033	-1
"GO:1902430"	"negative regulation of amyloid-beta formation"	0.0192579536993886	0.0635793610090033	-1
"GO:0035850"	"epithelial cell differentiation involved in kidney development"	0.019415876837852	0.063867644318258	-1
"GO:0042092"	"type 2 immune response"	0.019415876837852	0.063867644318258	-1
"GO:0045601"	"regulation of endothelial cell differentiation"	0.019415876837852	0.063867644318258	-1
"GO:0046640"	"regulation of alpha-beta T cell proliferation"	0.019415876837852	0.063867644318258	-1
"GO:0071825"	"protein-lipid complex subunit organization"	0.019415876837852	0.063867644318258	-1
"GO:0010977"	"negative regulation of neuron projection development"	0.0195952916975155	0.0644109769969933	-1
"GO:0034766"	"negative regulation of ion transmembrane transport"	0.0197541507441357	0.0648860013186098	-1
"GO:0050871"	"positive regulation of B cell activation"	0.0197836180571293	0.0649356345953526	-1
"GO:0046883"	"regulation of hormone secretion"	0.0199357889292743	0.065387652884052	-1
"GO:0050771"	"negative regulation of axonogenesis"	0.0202140345759269	0.0662042566161603	-1
"GO:0055081"	"anion homeostasis"	0.0202140345759269	0.0662042566161603	-1
"GO:0009152"	"purine ribonucleotide biosynthetic process"	0.0202747022277106	0.0663549046135564	-1
"GO:0042391"	"regulation of membrane potential"	0.0204465979627495	0.0668690980372495	-1
"GO:0003300"	"cardiac muscle hypertrophy"	0.0205280134170403	0.0670868530962956	-1
"GO:0071695"	"anatomical structure maturation"	0.0207073656026186	0.0676241260798873	-1
"GO:0003015"	"heart process"	0.0207743971814138	0.0677452043630387	-1
"GO:0045137"	"development of primary sexual characteristics"	0.0207743971814138	0.0677452043630387	-1
"GO:0001562"	"response to protozoan"	0.0208436141314005	0.0677754613345252	-1
"GO:0006636"	"unsaturated fatty acid biosynthetic process"	0.0208436141314005	0.0677754613345252	-1
"GO:0046460"	"neutral lipid biosynthetic process"	0.0208436141314005	0.0677754613345252	-1
"GO:0046463"	"acylglycerol biosynthetic process"	0.0208436141314005	0.0677754613345252	-1
"GO:0010522"	"regulation of calcium ion transport into cytosol"	0.0213214252697112	0.0691799185759712	-1
"GO:0019218"	"regulation of steroid metabolic process"	0.0213214252697112	0.0691799185759712	-1
"GO:0046427"	"positive regulation of JAK-STAT cascade"	0.0213214252697112	0.0691799185759712	-1
"GO:0043406"	"positive regulation of MAP kinase activity"	0.0217999103722789	0.0706817165690449	-1
"GO:1901861"	"regulation of muscle tissue development"	0.0218626526739089	0.0708098779887477	-1
"GO:0007379"	"segment specification"	0.0219959934941832	0.0708098779887477	-1
"GO:0010935"	"regulation of macrophage cytokine production"	0.0219959934941832	0.0708098779887477	-1
"GO:0015669"	"gas transport"	0.0219959934941832	0.0708098779887477	-1
"GO:0017014"	"protein nitrosylation"	0.0219959934941832	0.0708098779887477	-1
"GO:0035461"	"vitamin transmembrane transport"	0.0219959934941832	0.0708098779887477	-1
"GO:0050930"	"induction of positive chemotaxis"	0.0219959934941832	0.0708098779887477	-1
"GO:0060442"	"branching involved in prostate gland morphogenesis"	0.0219959934941832	0.0708098779887477	-1
"GO:0071599"	"otic vesicle development"	0.0219959934941832	0.0708098779887477	-1
"GO:2001256"	"regulation of store-operated calcium entry"	0.0219959934941832	0.0708098779887477	-1
"GO:0009185"	"ribonucleoside diphosphate metabolic process"	0.0221345508658202	0.0712052443571158	-1
"GO:0061138"	"morphogenesis of a branching epithelium"	0.0223258723355167	0.0717238601593549	-1
"GO:0060251"	"regulation of glial cell proliferation"	0.0223274806775087	0.0717238601593549	-1
"GO:0048638"	"regulation of developmental growth"	0.0224633065940983	0.072099585640075	-1
"GO:0045927"	"positive regulation of growth"	0.0224763245086239	0.072099585640075	-1
"GO:0046165"	"alcohol biosynthetic process"	0.0227622552632827	0.0729650464605441	-1
"GO:0042593"	"glucose homeostasis"	0.0229535848216943	0.0734669206491457	-1
"GO:1903825"	"organic acid transmembrane transport"	0.0229675493694212	0.0734669206491457	-1
"GO:1905039"	"carboxylic acid transmembrane transport"	0.0229675493694212	0.0734669206491457	-1
"GO:0006979"	"response to oxidative stress"	0.0232383696509377	0.0742806685026087	-1
"GO:0046173"	"polyol biosynthetic process"	0.0233319185480916	0.0745270251363124	-1
"GO:0030073"	"insulin secretion"	0.0234045609017211	0.0747063013115629	-1
"GO:0033500"	"carbohydrate homeostasis"	0.0234467181802437	0.0747880862688592	-1
"GO:0034101"	"erythrocyte homeostasis"	0.0234683322186795	0.0748042752819503	-1
"GO:0042304"	"regulation of fatty acid biosynthetic process"	0.0238674883248643	0.07575624539885	-1
"GO:0045851"	"pH reduction"	0.0238674883248643	0.07575624539885	-1
"GO:0045911"	"positive regulation of DNA recombination"	0.0238674883248643	0.07575624539885	-1
"GO:0046633"	"alpha-beta T cell proliferation"	0.0238674883248643	0.07575624539885	-1
"GO:0048710"	"regulation of astrocyte differentiation"	0.0238674883248643	0.07575624539885	-1
"GO:0070207"	"protein homotrimerization"	0.0238674883248643	0.07575624539885	-1
"GO:0009167"	"purine ribonucleoside monophosphate metabolic process"	0.0239473745320369	0.0759032761096026	-1
"GO:0090287"	"regulation of cellular response to growth factor stimulus"	0.0239473745320369	0.0759032761096026	-1
"GO:0090407"	"organophosphate biosynthetic process"	0.0240978144561169	0.0763266209979109	-1
"GO:0007613"	"memory"	0.0241889617637824	0.0765081636766348	-1
"GO:0072073"	"kidney epithelium development"	0.0241889617637824	0.0765081636766348	-1
"GO:0002711"	"positive regulation of T cell mediated immunity"	0.024432419100626	0.0771164212087449	-1
"GO:0042509"	"regulation of tyrosine phosphorylation of STAT protein"	0.024432419100626	0.0771164212087449	-1
"GO:0051851"	"modification by host of symbiont morphology or physiology"	0.024432419100626	0.0771164212087449	-1
"GO:0009126"	"purine nucleoside monophosphate metabolic process"	0.0244556092764896	0.077135788533865	-1
"GO:0045446"	"endothelial cell differentiation"	0.0246937744929921	0.0774085798636638	-1
"GO:0002024"	"diet induced thermogenesis"	0.0248843853906184	0.0774085798636638	-1
"GO:0002739"	"regulation of cytokine secretion involved in immune response"	0.0248843853906184	0.0774085798636638	-1
"GO:0007512"	"adult heart development"	0.0248843853906184	0.0774085798636638	-1
"GO:0010875"	"positive regulation of cholesterol efflux"	0.0248843853906184	0.0774085798636638	-1
"GO:0014733"	"regulation of skeletal muscle adaptation"	0.0248843853906184	0.0774085798636638	-1
"GO:0032740"	"positive regulation of interleukin-17 production"	0.0248843853906184	0.0774085798636638	-1
"GO:0033631"	"cell-cell adhesion mediated by integrin"	0.0248843853906184	0.0774085798636638	-1
"GO:0034315"	"regulation of Arp2/3 complex-mediated actin nucleation"	0.0248843853906184	0.0774085798636638	-1
"GO:0046629"	"gamma-delta T cell activation"	0.0248843853906184	0.0774085798636638	-1
"GO:0048302"	"regulation of isotype switching to IgG isotypes"	0.0248843853906184	0.0774085798636638	-1
"GO:0050755"	"chemokine metabolic process"	0.0248843853906184	0.0774085798636638	-1
"GO:0060766"	"negative regulation of androgen receptor signaling pathway"	0.0248843853906184	0.0774085798636638	-1
"GO:0070885"	"negative regulation of calcineurin-NFAT signaling cascade"	0.0248843853906184	0.0774085798636638	-1
"GO:0071498"	"cellular response to fluid shear stress"	0.0248843853906184	0.0774085798636638	-1
"GO:0090335"	"regulation of brown fat cell differentiation"	0.0248843853906184	0.0774085798636638	-1
"GO:0106057"	"negative regulation of calcineurin-mediated signaling"	0.0248843853906184	0.0774085798636638	-1
"GO:1901881"	"positive regulation of protein depolymerization"	0.0248843853906184	0.0774085798636638	-1
"GO:1902992"	"negative regulation of amyloid precursor protein catabolic process"	0.0248843853906184	0.0774085798636638	-1
"GO:1902993"	"positive regulation of amyloid precursor protein catabolic process"	0.0248843853906184	0.0774085798636638	-1
"GO:0048754"	"branching morphogenesis of an epithelial tube"	0.0249447039817792	0.077542883924115	-1
"GO:0009260"	"ribonucleotide biosynthetic process"	0.0250905444717838	0.0779426735205208	-1
"GO:0052547"	"regulation of peptidase activity"	0.0252621649672015	0.0784219438206263	-1
"GO:0001937"	"negative regulation of endothelial cell proliferation"	0.0254636031429477	0.0786156157102747	-1
"GO:0002832"	"negative regulation of response to biotic stimulus"	0.0254636031429477	0.0786156157102747	-1
"GO:0033628"	"regulation of cell adhesion mediated by integrin"	0.0254636031429477	0.0786156157102747	-1
"GO:0038083"	"peptidyl-tyrosine autophosphorylation"	0.0254636031429477	0.0786156157102747	-1
"GO:0042987"	"amyloid precursor protein catabolic process"	0.0254636031429477	0.0786156157102747	-1
"GO:0045923"	"positive regulation of fatty acid metabolic process"	0.0254636031429477	0.0786156157102747	-1
"GO:0046627"	"negative regulation of insulin receptor signaling pathway"	0.0254636031429477	0.0786156157102747	-1
"GO:2000008"	"regulation of protein localization to cell surface"	0.0254636031429477	0.0786156157102747	-1
"GO:0030048"	"actin filament-based movement"	0.0255872920605488	0.0789136919582677	-1
"GO:0043901"	"negative regulation of multi-organism process"	0.0255950444622548	0.0789136919582677	-1
"GO:0045667"	"regulation of osteoblast differentiation"	0.0256743231353995	0.079104198597692	-1
"GO:0009161"	"ribonucleoside monophosphate metabolic process"	0.0260263304224232	0.0801341678016476	-1
"GO:0050796"	"regulation of insulin secretion"	0.026256892484653	0.0807890644272691	-1
"GO:0072006"	"nephron development"	0.0264392706880949	0.0812949159226738	-1
"GO:0015844"	"monoamine transport"	0.0265012643610676	0.0814301757507531	-1
"GO:0002637"	"regulation of immunoglobulin production"	0.0267262600696348	0.0819544910474293	-1
"GO:0045453"	"bone resorption"	0.0267262600696348	0.0819544910474293	-1
"GO:0060191"	"regulation of lipase activity"	0.0267262600696348	0.0819544910474293	-1
"GO:0006956"	"complement activation"	0.0269303298532587	0.0824684373231476	-1
"GO:0097696"	"STAT cascade"	0.0269303298532587	0.0824684373231476	-1
"GO:0010518"	"positive regulation of phospholipase activity"	0.0271157473166843	0.0827560898200831	-1
"GO:0032958"	"inositol phosphate biosynthetic process"	0.0271157473166843	0.0827560898200831	-1
"GO:0046636"	"negative regulation of alpha-beta T cell activation"	0.0271157473166843	0.0827560898200831	-1
"GO:0050691"	"regulation of defense response to virus by host"	0.0271157473166843	0.0827560898200831	-1
"GO:1900015"	"regulation of cytokine production involved in inflammatory response"	0.0271157473166843	0.0827560898200831	-1
"GO:0072009"	"nephron epithelium development"	0.0274358229688308	0.0836764850222668	-1
